# wavelength  elem  eqw 
 5082.339   NiI   117.480 
 5083.338   FeI   281.715 
 5083.731   ScI    85.722 
 5084.089   NiI   153.264 
 5084.546   FeI    53.321 
 5085.330   NiI    46.750 
 5085.345   TiI    96.536 
 5085.474   NiI    59.505 
 5085.539   ScI    73.696 
 5085.712   CoI    30.000 
 5086.830   MnI    36.790 
 5086.939   ScI    65.857 
 5087.055   TiI   130.107 
 5087.416   YII   121.184 
 5088.166   FeI    75.094 
 5088.532   NiI    76.373 
 5088.953   NiI    67.315 
 5089.832  NdII    37.113 
 5090.767   FeI   152.090 
 5091.286   CoI    38.330 
 5091.875   CrI   113.318 
 5092.794  NdII    57.966 
 5093.045   TiI    37.305 
 5093.423   CrI    38.141 
 5094.406   NiI    71.697 
 5094.965   FeI    37.188 
 5096.854   NiI    85.701 
 5096.998   FeI   152.664 
 5098.570   FeI   135.468 
 5098.699   FeI   187.549 
 5099.075   FeI   101.769 
 5099.181   ScI    32.418 
 5099.316   NiI   142.032 
 5099.927   NiI   140.570 
 5100.664  FeII    31.345 
 5100.901   FeI    55.949 
 5101.001   TiI    49.374 
 5101.401   TiI    94.162 
 5102.382   TiI    32.714 
 5102.390  NdII    33.933 
 5102.958   NiI   138.311 
 5104.029   FeI    94.486 
 5104.185   FeI    60.610 
 5104.436   FeI    69.921 
 5105.537   CuI   229.518 
 5107.446   FeI   256.160 
 5107.575  NdII    47.724 
 5107.641   FeI   250.452 
 5109.650   FeI   113.208 
 5110.357   FeI   146.269 
 5110.413   FeI   382.881 
 5110.436   FeI    37.642 
 5110.750   CrI    82.847 
 5112.297  ZrII    49.330 
 5112.488   CrI    66.923 
 5113.118   CrI    66.672 
 5113.220   CoI    45.125 
 5113.251   FeI    54.727 
 5113.448   TiI   129.862 
 5114.559  LaII    52.969 
 5115.389   NiI   131.236 
 5115.776   FeI    58.541 
 5117.934   MnI    81.722 
 5119.112   YII    58.814 
 5120.352  FeII    36.565 
 5120.422   TiI   119.419 
 5121.557   NiI    67.945 
 5121.641   FeI   124.617 
 5122.080   CrI   103.003 
 5122.988  LaII    54.382 
 5123.211   YII    91.867 
 5123.450   CrI   116.536 
 5123.719   FeI   255.619 
 5123.779  NdII    56.174 
 5124.077   TiI    96.736 
 5124.602   FeI    65.831 
 5125.112   FeI   176.409 
 5125.228   NiI   120.950 
 5126.144   FeI    39.782 
 5126.192   FeI   110.160 
 5126.198   CoI    34.497 
 5126.556   CrI    30.762 
 5127.358   FeI   240.971 
 5127.681   FeI   132.489 
 5128.494    VI    33.462 
 5129.152  TiII   133.360 
 5129.370   NiI   110.095 
 5129.630   FeI    87.478 
 5130.359   NiI    60.154 
 5130.586  NdII    59.214 
 5131.470   FeI   167.926 
 5131.766   NiI    98.068 
 5132.328  NdII    34.099 
 5132.669  FeII    39.465 
 5133.466   CoI    45.764 
 5133.681   FeI   251.685 
 5136.091   FeI    50.020 
 5137.070   NiI   176.464 
 5137.395   FeI   158.664 
 5138.712   CrI    51.882 
 5139.251   FeI   257.946 
 5139.255   NiI    83.951 
 5139.462   FeI   276.978 
 5139.623   CrI    79.040 
 5141.739   FeI   177.449 
 5142.259   CrI    39.651 
 5142.493   FeI   123.054 
 5142.542   FeI   170.911 
 5142.775   NiI   131.234 
 5142.926   NiI   102.680 
 5142.927   FeI   219.424 
 5143.722   FeI   102.699 
 5144.657   CrI    75.591 
 5145.094   FeI   134.061 
 5145.464   TiI   140.876 
 5146.127  FeII    50.810 
 5146.298   FeI    41.795 
 5146.480   NiI   141.692 
 5146.749   CoI    51.310 
 5147.479   TiI   171.836 
 5148.036   FeI   132.274 
 5148.225   FeI   162.787 
 5148.662   NiI    41.312 
 5148.839   NaI    48.700 
 5149.156   MnI    32.997 
 5149.779   CoI    45.074 
 5150.197   FeI    92.060 
 5150.838   FeI   450.014 
 5150.933   MnI    90.768 
 5151.833   CrI    50.796 
 5151.910   FeI   377.122 
 5152.185   TiI   179.229 
 5153.230   CuI    96.239 
 5153.402   NaI    71.680 
 5154.070  TiII   135.303 
 5154.101   FeI    71.511 
 5154.409  FeII    39.198 
 5155.125   NiI   115.369 
 5155.762   NiI   129.960 
 5156.356   CoI    36.986 
 5156.734  LaII    32.389 
 5157.704   NiI    46.044 
 5157.976   NiI    66.399 
 5159.050   FeI   140.963 
 5159.956   FeI    96.821 
 5161.755   CrI    49.650 
 5162.292   FeI   215.027 
 5164.138   FeI    42.319 
 5164.553   FeI    91.293 
 5164.692   FeI    48.818 
 5164.916   FeI    69.893 
 5165.129  NdII    69.473 
 5165.142   CoI    32.404 
 5165.407   FeI   175.429 
 5166.234   CrI    79.840 
 5166.281   FeI   282.329 
 5167.321   MgI  1012.496 
 5167.487   FeI   731.474 
 5167.720   FeI    53.945 
 5168.656   NiI    91.650 
 5168.897   FeI   312.905 
 5169.033  FeII   198.282 
 5171.020   RuI    39.483 
 5171.595   FeI   424.571 
 5171.640  FeII    30.643 
 5171.674   FeI   119.129 
 5172.204   FeI    50.303 
 5172.684   MgI  1716.111 
 5172.869   NiI    77.605 
 5173.528   FeI    38.235 
 5173.742   TiI   245.264 
 5175.713   FeI   127.259 
 5176.075   CoI    60.784 
 5176.559   NiI   106.086 
 5177.234   FeI    71.572 
 5177.418   CrI    56.413 
 5178.793   FeI    52.909 
 5179.119   NiI    49.940 
 5180.056   FeI    83.608 
 5182.741   NiI    34.703 
 5183.404   CrI    34.509 
 5183.409  LaII    63.706 
 5183.604   MgI  2156.660 
 5183.710  TiII    42.440 
 5184.172   FeI    40.747 
 5184.258   FeI    41.996 
 5184.265   FeI   113.260 
 5184.555   CrI    73.404 
 5184.557   NiI    95.904 
 5185.913  TiII   128.334 
 5186.322   TiI    57.279 
 5186.553   NiI    38.791 
 5187.914   FeI   106.647 
 5188.680  TiII   170.131 
 5188.844   CaI   169.176 
 5189.621   TiI    44.591 
 5191.440  NdII    70.528 
 5191.455   FeI   285.096 
 5191.592  ZrII    36.424 
 5192.002   CrI    74.514 
 5192.343   FeI   327.042 
 5192.490   NiI    54.598 
 5192.614  NdII    55.005 
 5192.965    VI    35.780 
 5192.969   TiI   255.929 
 5193.815   TiI    44.391 
 5194.034   TiI    70.309 
 5194.941   FeI   311.212 
 5195.468   FeI   163.859 
 5196.077   FeI   150.151 
 5196.422   YII    33.330 
 5196.482   CrI    83.688 
 5196.593   MnI    97.553 
 5197.157   NiI    55.414 
 5197.217   MnI    39.600 
 5197.577  FeII   113.878 
 5197.929   FeI    73.060 
 5198.711   FeI   198.093 
 5200.121  NdII    51.504 
 5200.207   CrI    62.854 
 5200.406   YII   106.820 
 5201.119   TiI    69.976 
 5202.251   FeI   137.678 
 5202.335   FeI   191.515 
 5204.506   CrI   461.813 
 5204.582   FeI   285.824 
 5205.724   YII   117.143 
 5206.038   CrI   573.770 
 5206.119   TiI    81.277 
 5206.203   CrI    83.827 
 5206.801   FeI    32.232 
 5207.865   TiI    57.272 
 5207.939   FeI    56.939 
 5208.112   CrI    49.059 
 5208.419   CrI   667.099 
 5208.593   FeI   194.742 
 5208.837   CrI    35.411 
 5209.884   FeI    49.120 
 5210.386   TiI   268.847 
 5211.536  TiII    78.198 
 5211.816   CoI    33.249 
 5212.311   TiI    75.130 
 5212.361  NdII    56.425 
 5212.691   CoI    67.830 
 5213.075   TiI    40.720 
 5213.805   FeI    47.441 
 5214.604   FeI    30.415 
 5214.730   CoI    36.154 
 5215.179   FeI   207.571 
 5215.307   CrI    43.013 
 5216.274   FeI   287.338 
 5216.473   NiI    61.206 
 5217.389   FeI   196.582 
 5217.919   FeI    82.509 
 5218.197   CuI    97.146 
 5219.700   TiI   157.565 
 5220.066   CuI    53.843 
 5220.285   NiI    64.217 
 5220.912   CrI    42.148 
 5221.760   CrI    53.907 
 5221.762   FeI    31.417 
 5222.394   FeI   103.920 
 5222.625   CrI    65.880 
 5222.693   TiI    79.120 
 5223.187   FeI    77.462 
 5223.648   TiI    85.038 
 5224.069   CrI    38.092 
 5224.301   TiI   120.200 
 5224.301   FeI    96.052 
 5224.557   TiI    97.618 
 5224.951   TiI   109.833 
 5224.972   CrI    99.832 
 5225.022   CrI    79.273 
 5225.525   FeI   204.984 
 5226.543  TiII   163.153 
 5226.862   FeI   248.535 
 5226.895   FeI    67.201 
 5227.021   CrI    51.088 
 5227.150   FeI   253.596 
 5227.189   FeI   642.193 
 5228.403   FeI   101.157 
 5229.845   FeI   176.387 
 5229.880   FeI   161.758 
 5230.202   CoI    98.700 
 5231.021   TiI    45.266 
 5232.939   FeI   461.740 
 5234.071    VI    40.711 
 5234.194  NdII    63.118 
 5234.625  FeII   118.927 
 5235.192   CoI    94.774 
 5235.389   FeI   166.120 
 5235.417   FeI    40.753 
 5235.494   NiI    69.863 
 5236.205   FeI    75.532 
 5237.329  CrII    73.251 
 5237.548   TiI    49.162 
 5238.566   TiI    56.718 
 5238.964   CrI    64.104 
 5239.813  ScII   110.694 
 5240.357   FeI    44.265 
 5240.862    VI    43.096 
 5242.491   FeI   160.166 
 5243.364   CrI    61.706 
 5243.773   FeI   106.782 
 5245.732   FeI    38.063 
 5246.133   TiI    30.755 
 5247.049   FeI   199.878 
 5247.291   TiI    69.251 
 5247.566   CrI   199.404 
 5247.911   CoI    88.447 
 5249.105   FeI    49.159 
 5249.576  NdII    63.161 
 5250.000   CoI    45.651 
 5250.208   FeI   194.981 
 5250.645   FeI   209.171 
 5250.812  NdII    37.896 
 5252.101   TiI   147.829 
 5253.023   FeI    88.383 
 5253.461   FeI   147.628 
 5254.926   CrI    73.506 
 5254.929  FeII    61.728 
 5254.955   FeI   207.799 
 5255.133   CrI    80.208 
 5255.326   MnI   104.646 
 5255.506  NdII    60.137 
 5255.753   FeI    50.516 
 5255.840   TiI    69.530 
 5256.938  FeII    31.599 
 5257.654   FeI    55.366 
 5259.466   NiI    52.290 
 5259.728  PrII    32.435 
 5260.001   TiI    49.629 
 5260.387   CaI    99.034 
 5260.771   MnI    32.350 
 5261.704   CaI   168.790 
 5261.763   CrI    49.307 
 5262.137  TiII   108.634 
 5262.241   CaI   175.558 
 5262.608   FeI    31.431 
 5262.882   FeI    56.594 
 5263.305   FeI   194.300 
 5263.394   FeI    51.190 
 5263.500   TiI    56.515 
 5263.862   FeI    99.348 
 5264.157   CrI   226.275 
 5264.237   CaI   169.757 
 5264.812  FeII    57.864 
 5265.157   CrI    73.484 
 5265.242   FeI    40.167 
 5265.556   CaI   202.026 
 5265.723   CrI   190.496 
 5265.936   FeI    65.919 
 5265.967   TiI    72.796 
 5266.297   CoI    50.438 
 5266.500   CoI   117.392 
 5266.555   FeI   337.052 
 5267.282   FeI    58.690 
 5268.321   NiI    41.874 
 5268.495   CoI    39.359 
 5268.615  TiII    50.343 
 5269.537   FeI  1549.091 
 5270.060   FeI    37.358 
 5270.270   CaI   229.182 
 5270.357   FeI   450.103 
 5272.007   CrI    59.497 
 5273.163   FeI   182.119 
 5273.374   FeI   175.668 
 5273.427  NdII    66.275 
 5273.459   CrI    59.944 
 5274.964  CrII    65.874 
 5274.977   FeI    53.476 
 5275.201   CrI    90.287 
 5275.229   CrI   131.584 
 5275.746   CrI   144.282 
 5276.002  FeII   124.701 
 5276.019   CrI   141.644 
 5276.162   FeI    30.381 
 5276.869  NdII    32.276 
 5278.574   FeI    30.379 
 5279.654   FeI    32.267 
 5279.876  CrII    34.991 
 5280.054  CrII    30.682 
 5280.279   FeI    66.147 
 5280.303   CrI    44.209 
 5280.362   FeI    99.413 
 5280.629   CoI    62.089 
 5281.653   NiI    34.043 
 5281.790   FeI   237.164 
 5283.621   FeI   281.382 
 5284.109  FeII    78.744 
 5284.426   FeI    64.924 
 5284.609   FeI    51.022 
 5285.118   FeI    53.247 
 5285.649   CrI    37.644 
 5287.200   CrI    30.023 
 5288.528   FeI   111.845 
 5289.271   TiI    31.599 
 5289.290   CrI    40.169 
 5290.818  LaII    30.171 
 5293.163  NdII    58.371 
 5293.963   FeI    70.330 
 5294.547   FeI    41.431 
 5295.299   FeI    60.633 
 5295.780   TiI   112.655 
 5296.691   CrI   216.407 
 5297.236   TiI    70.424 
 5297.376   CrI   157.581 
 5298.011   CrI   145.627 
 5298.277   CrI   234.294 
 5298.429   TiI    79.857 
 5298.457   CrI   109.343 
 5298.776   FeI    92.092 
 5300.744   CrI   170.719 
 5301.039   CoI    95.304 
 5301.101   CoI    76.220 
 5301.969  LaII    44.225 
 5302.299   FeI   226.728 
 5304.183   CrI    59.127 
 5307.360   FeI   195.830 
 5308.408  CrII    39.466 
 5312.871   CrI    69.623 
 5313.563  CrII    46.971 
 5315.065   FeI    73.660 
 5316.615  FeII   134.761 
 5316.784  FeII    78.708 
 5318.349  ScII    47.276 
 5318.810   CrI    61.732 
 5319.815  NdII    71.710 
 5320.039   FeI    67.941 
 5321.109   FeI    75.815 
 5322.041   FeI   141.262 
 5323.510   FeI    56.744 
 5323.930   TiI    30.385 
 5324.178   FeI   377.874 
 5325.272   CoI    47.898 
 5325.553  FeII    62.426 
 5326.140   FeI    42.128 
 5326.799   FeI    35.475 
 5327.251   FeI    37.568 
 5328.038   FeI  1252.542 
 5328.318   CrI   179.499 
 5328.531   FeI   317.984 
 5329.142   CrI   144.364 
 5329.741   CrI   100.027 
 5329.987   FeI   111.085 
 5331.452   CoI    87.437 
 5332.663   FeI    72.475 
 5332.899   FeI   204.797 
 5333.142   FeI    44.546 
 5333.766   FeI    49.180 
 5334.324   FeI    31.571 
 5334.869  CrII    51.351 
 5336.771  TiII   144.185 
 5337.732  FeII    30.612 
 5338.304   TiI    30.968 
 5339.928   FeI   242.236 
 5340.472   CrI    40.081 
 5341.023   FeI   310.966 
 5341.057   MnI   160.394 
 5341.325   CoI    31.809 
 5342.695   CoI    81.281 
 5344.560   CoI    43.261 
 5345.801   CrI   255.528 
 5348.129   MnI    36.180 
 5348.312   CrI   223.804 
 5349.465   CaI   156.289 
 5349.733   FeI    88.717 
 5351.080   TiI    54.480 
 5352.045   CoI    72.889 
 5353.373   FeI   133.814 
 5353.391   NiI   110.139 
 5353.496   CoI    63.743 
 5356.091   ScI    33.959 
 5358.112   FeI    31.959 
 5359.192   CoI    49.056 
 5361.467  NdII    50.188 
 5361.622   FeI    77.737 
 5362.774   CoI    45.636 
 5362.869  FeII    89.012 
 5364.869   FeI   184.821 
 5365.396   FeI   143.828 
 5366.636   TiI    49.657 
 5367.464   FeI   193.880 
 5369.590   CoI   115.310 
 5369.958   FeI   209.309 
 5371.325   NiI    69.707 
 5371.430   FeI    89.219 
 5371.489   FeI   929.690 
 5371.596   FeI    62.949 
 5373.698   FeI   109.430 
 5376.587   TiI    32.228 
 5376.826   FeI    31.891 
 5377.596   MnI    12.889 
 5377.606   MnI    28.339 
 5377.608   MnI    18.346 
 5377.614   MnI     9.499 
 5377.624   MnI    24.598 
 5377.626   MnI    43.960 
 5377.636   MnI     8.612 
 5377.649   MnI    25.555 
 5377.653   MnI    58.109 
 5377.667   MnI     5.882 
 5377.682   MnI    19.446 
 5377.706   MnI     2.523 
 5379.574   FeI   125.295 
 5381.015  TiII   112.454 
 5382.950   TiI    46.359 
 5383.369   FeI   227.024 
 5384.631   TiI    39.147 
 5385.151   ZrI    45.633 
 5386.335   FeI    76.372 
 5386.959   FeI    61.676 
 5386.985   CrI    61.056 
 5387.488   FeI    53.177 
 5387.594   CrI    51.004 
 5388.341   NiI    65.132 
 5389.166   TiI    57.105 
 5389.479   FeI   138.263 
 5389.996   TiI   117.489 
 5390.392   CrI    44.032 
 5391.056   TiI    43.383 
 5391.377   CrI    35.493 
 5391.461   FeI   132.455 
 5391.595   TiI    42.261 
 5391.785   FeI    33.697 
 5392.327   NiI    37.555 
 5393.167   FeI   234.750 
 5394.608   MnI   142.651 
 5394.639   MnI    82.308 
 5394.643   MnI   134.593 
 5394.666   MnI    11.047 
 5394.669   MnI    95.678 
 5394.672   MnI   125.155 
 5394.689   FeI    83.456 
 5394.691   MnI    22.655 
 5394.694   MnI    97.566 
 5394.696   MnI   113.571 
 5394.710   MnI    28.692 
 5394.712   MnI    92.655 
 5394.713   MnI    98.429 
 5394.723   MnI    24.748 
 5394.724   MnI    79.067 
 5394.725   MnI    76.673 
 5396.226  TiII    56.600 
 5396.558  TiII    52.594 
 5396.582   TiI    44.377 
 5396.590   TiI    78.866 
 5396.898   FeI    43.795 
 5397.093   TiI   129.148 
 5397.127   FeI   650.437 
 5397.199   FeI    94.193 
 5397.619   FeI    72.406 
 5398.277   FeI   123.759 
 5399.450   MnI    17.914 
 5399.455   MnI    23.051 
 5399.465   MnI    18.992 
 5399.465   MnI     8.390 
 5399.478   MnI     0.554 
 5399.494   MnI    17.914 
 5399.497   MnI    16.489 
 5399.521   MnI    23.052 
 5399.522   MnI    43.186 
 5399.555   MnI    18.992 
 5400.502   FeI   165.527 
 5400.613   CrI    62.881 
 5400.656   FeI    51.584 
 5401.264   FeI    59.883 
 5401.372   TiI    32.553 
 5401.926    VI    36.106 
 5402.774   YII    36.743 
 5403.818   FeI   114.990 
 5404.044   TiI    48.932 
 5404.112   FeI   191.655 
 5404.149   FeI   213.930 
 5405.028   CrI    46.654 
 5405.348   FeI    82.437 
 5405.774   FeI   719.639 
 5406.332   FeI    32.009 
 5406.770   FeI    82.336 
 5407.325   MnI    33.305 
 5407.332   MnI    20.861 
 5407.333   MnI    20.861 
 5407.341   MnI    37.093 
 5407.353   MnI    30.151 
 5407.354   MnI    30.151 
 5407.366   MnI    48.619 
 5407.382   MnI    33.765 
 5407.382   FeI    55.468 
 5407.384   MnI    33.765 
 5407.400   MnI    62.573 
 5407.420   MnI    32.007 
 5407.422   MnI    32.007 
 5407.442   MnI    76.255 
 5407.468   MnI    22.964 
 5407.469   MnI    22.964 
 5407.481   FeI    39.389 
 5407.494   MnI    88.368 
 5408.124   CoI    34.643 
 5408.914   TiI    55.220 
 5409.133   FeI   101.251 
 5409.610   TiI    80.158 
 5409.766   SiI    39.689 
 5409.772   CrI   294.546 
 5409.851   SiI    30.865 
 5410.910   FeI   191.340 
 5412.778   FeI    46.909 
 5413.562   CoI     0.330 
 5413.571   CoI     0.628 
 5413.571   CoI     0.330 
 5413.571   CoI     0.031 
 5413.589   CoI     0.861 
 5413.589   CoI     0.628 
 5413.589   CoI     0.158 
 5413.616   MnI     5.237 
 5413.616   CoI     1.001 
 5413.616   CoI     0.861 
 5413.616   CoI     0.440 
 5413.650   MnI    13.159 
 5413.652   CoI     1.018 
 5413.652   CoI     1.001 
 5413.652   CoI     0.939 
 5413.659   MnI    16.532 
 5413.679   MnI    16.532 
 5413.696   CoI     1.709 
 5413.696   CoI     1.018 
 5413.696   CoI     0.877 
 5413.717   MnI    32.349 
 5413.722   MnI    13.598 
 5413.750   CoI     2.803 
 5413.750   CoI     0.877 
 5413.750   CoI     0.550 
 5413.814   CoI     4.254 
 5413.814   CoI     0.550 
 5414.073  FeII    39.318 
 5415.200   FeI   223.677 
 5415.249    VI    41.187 
 5417.039   FeI    75.057 
 5418.761  TiII    97.897 
 5420.256   MnI    40.739 
 5420.261   MnI    42.698 
 5420.270   MnI    60.800 
 5420.272   MnI     9.761 
 5420.281   MnI    54.988 
 5420.295   MnI    77.219 
 5420.298   MnI    11.539 
 5420.311   MnI    59.912 
 5420.329   MnI    90.171 
 5420.333   MnI     8.845 
 5420.342    VI     0.011 
 5420.346    VI     0.021 
 5420.346    VI     0.012 
 5420.351   MnI    57.992 
 5420.355    VI     0.032 
 5420.355    VI     0.012 
 5420.355    VI     0.010 
 5420.368    VI     0.040 
 5420.368    VI     0.028 
 5420.368    VI     0.008 
 5420.374   MnI   100.590 
 5420.379   MnI     4.083 
 5420.385    VI     0.051 
 5420.385    VI     0.042 
 5420.385    VI     0.004 
 5420.402   MnI    45.448 
 5420.407    VI     0.081 
 5420.407    VI     0.037 
 5420.407    VI     0.002 
 5420.429   MnI   109.347 
 5420.434    VI     0.118 
 5420.434    VI     0.024 
 5420.464    VI     0.164 
 5421.849   FeI    45.036 
 5423.740   FeI    44.628 
 5424.069   FeI   244.478 
 5424.531   NiI    30.371 
 5424.642   NiI   109.641 
 5425.242  FeII    55.730 
 5426.237   TiI   120.041 
 5429.139   TiI    55.086 
 5429.419   FeI    45.196 
 5429.504   FeI   113.875 
 5429.696   FeI   772.122 
 5429.827   FeI    86.069 
 5432.506   MnI   143.051 
 5432.510   MnI    93.023 
 5432.535   MnI    93.023 
 5432.538   MnI   127.553 
 5432.541   MnI   104.767 
 5432.561   MnI   104.768 
 5432.564   MnI   106.217 
 5432.566   MnI   105.114 
 5432.580   MnI   105.114 
 5432.583   MnI    72.369 
 5432.584   MnI    97.888 
 5432.594   MnI    97.888 
 5432.595   MnI    24.470 
 5432.596   MnI    77.773 
 5432.601   MnI    77.773 
 5432.941   FeI   106.968 
 5432.967  FeII    39.744 
 5434.523   FeI   539.964 
 5435.855   NiI   122.106 
 5436.286   FeI    79.902 
 5436.580   FeI   123.262 
 5436.722   TiI    82.502 
 5438.309   TiI    38.462 
 5441.330   FeI    73.753 
 5445.042   FeI   174.689 
 5446.575   FeI   124.596 
 5446.611   TiI   102.801 
 5446.677   TiI    39.061 
 5446.871   FeI   193.897 
 5446.916   FeI   634.045 
 5448.269   FeI    73.261 
 5448.951   TiI    30.931 
 5452.092   FeI    46.234 
 5452.860   NiI    38.982 
 5453.227   NiI    32.764 
 5453.643   TiI    80.130 
 5455.458   FeI   198.496 
 5455.609   FeI   556.771 
 5455.960   TiI    51.985 
 5457.460   MnI    67.916 
 5460.469   TiI   131.347 
 5460.871   FeI    45.756 
 5461.550   FeI    58.018 
 5462.485   NiI    81.218 
 5462.953   FeI   150.544 
 5463.271   FeI   181.367 
 5463.795   FeI    30.779 
 5464.278   FeI    80.863 
 5466.390   FeI   132.186 
